SEASON,TEAM,PLAYER,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,PLAYER_ID
2014-15,Mavericks,Tyson Chandler,6,C,1-Jul,240,2-Oct-82,32,13,2199
2014-15,Mavericks,Al-Farouq Aminu,7,F,9-Jun,215,21-Sep-90,24,4,202329
2014-15,Mavericks,Dwight Powell,8,F,11-Jun,240,20-Jul-91,23,R,203939
2014-15,Mavericks,Rajon Rondo,9,G,1-Jun,186,22-Feb-86,29,8,200765
2014-15,Mavericks,Monta Ellis,11,G,3-Jun,185,26-Oct-85,29,9,101145
2014-15,Mavericks,Devin Harris,20,G,3-Jun,192,27-Feb-83,32,10,2734
2014-15,Mavericks,Richard Jefferson,24,F,7-Jun,234,21-Jun-80,35,13,2210
2014-15,Mavericks,Chandler Parsons,25,F,9-Jun,227,25-Oct-88,26,3,202718
2014-15,Mavericks,Dirk Nowitzki,41,F,Jul-00,245,19-Jun-78,37,16,1717
2014-15,Mavericks,Bernard James,55,C,10-Jun,235,7-Feb-85,30,2,203108
2015-16,Mavericks,Justin Anderson,1,G-F,6-Jun,228,19-Nov-93,22,R,1626147
2015-16,Mavericks,Raymond Felton,2,G,1-Jun,205,26-Jun-84,31,10,101109
2015-16,Mavericks,Charlie Villanueva,3,F,11-Jun,232,24-Aug-84,31,10,101111
2015-16,Mavericks,Jose Juan Barea,5,G,Jun-00,185,26-Jun-84,31,9,200826
2015-16,Mavericks,Dwight Powell,7,F-C,11-Jun,240,20-Jul-91,24,1,203939
2015-16,Mavericks,Deron Williams,8,G,3-Jun,200,26-Jun-84,31,10,101114
2015-16,Mavericks,JaVale McGee,11,C,Jul-00,270,19-Jan-88,28,7,201580
2015-16,Mavericks,Jeremy Evans,21,F,9-Jun,200,24-Oct-87,28,5,202379
2015-16,Mavericks,Wesley Matthews,23,G-F,5-Jun,220,14-Oct-86,29,6,202083
2015-16,Mavericks,Chandler Parsons,25,F,10-Jun,230,25-Oct-88,27,4,202718
2015-16,Mavericks,Zaza Pachulia,27,C,11-Jun,275,10-Feb-84,32,12,2585
2015-16,Mavericks,Devin Harris,34,G,3-Jun,185,27-Feb-83,33,11,2734
2015-16,Mavericks,Dirk Nowitzki,41,F,Jul-00,245,19-Jun-78,37,17,1717
2015-16,Mavericks,David Lee,42,F-C,9-Jun,245,29-Apr-83,33,10,101135
2015-16,Mavericks,Salah Mejri,50,C,2-Jul,245,15-Jun-86,29,R,1626257
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
